city,lat,lon,name,rating,url,description
Colmar,48.07245883,7.34755754,Grand Hôtel Bristol,7.9,https://www.booking.com/hotel/fr/grandhotelbristol.en-gb.html,"Grand Hôtel Bristol is located in Colmar, facing the historical TGV train station<br>It offers a fitness and spa centre with sauna, hammam and massage treatments<br>The property is 1.1 km from Colmar Christmas Market - Place des Dominicains.<br><br>The air-conditioned rooms with traditional or contemporary decor are equipped with a flat-screen TV with cable channels, free WiFi, tea and coffee making facilities and a private bathroom<br>All rooms are accessible by a lift.<br><br>L'Auberge Brasserie serves traditional Alsace dishes with regional wines<br>A buffet breakfast is prepared daily<br>Guests have a choice of a buffet breakfast served in the lounge or a continental breakfast served in their room<br><br>Grand Hôtel Bristol has a limited private underground parking at an extra cost and subject to reservation<br>Other public parking lots can be found at a few minutes' walk."
Colmar,48.07934802,7.3644799,James Boutique Hôtel Colmar centre,9.0,https://www.booking.com/hotel/fr/james-boutique-hotel.en-gb.html,"James Boutique Hôtel Colmar centre offers accommodation in Colmar, on the Alsation Wine Route<br>This Boutique Hotel offers a contemporary and modern decoration style<br>Guests can enjoy the on-site bar<br>Private parking is available on site.<br><br>Every room at this hotel is air conditioned and features a flat-screen TV<br>You will find a coffee machine and a kettle in the room<br>Each room is equipped with a private bathroom<br>James Boutique Hôtel Colmar centre features free WiFi throughout the property.<br><br>You will find a 24-hour front desk at the property.<br><br>The James Boutique Hôtel Colmar centre is located within a 5-minute walk of Colmar's Christmas markets<br>Strasbourg Airport is a 1-hour drive from the hotel."
Colmar,48.06517112,7.36302316,Greet Hotel Colmar,8.3,https://www.booking.com/hotel/fr/comfort-les-maraichers.en-gb.html,"Greet Hotel Colmar is located at the entrance of Colmar, just 1.3 km from to the historic quarter known as Little Venice<br>It offers free WiFi access.<br><br>Each room at the Greet Hotel Colmar is equipped with a private bathroom and a flat-screen TV with cable channels<br>Also available are rooms suitable for guests who have limited mobility.<br><br>In the evening, dine in the hotel’s air-conditioned restaurant or on the terrace where guests can experience a meal with the various flavours and traditional Alsace cuisine<br>Everything served is made with the finest local and regional products.<br><br>Colmar Train Station is 2.3 km from the property<br>Bicycle storage and a free private parking are available on site.<br>Please not that this property doesn't accept roup reservations"
Colmar,48.07357179,7.35667169,Hotel Restaurant Le Maréchal - Les Collectionneurs,8.6,https://www.booking.com/hotel/fr/hostellerie-le-marechal.en-gb.html,"Constructed in 1565 on the city’s original fortified walls, this 4-star hotel is located in the picturesque quarter of Colmar known as Little Venice<br> Hostellerie Le Maréchal is set on the canal and is 700 meters from Colmar Christmas Market - Place des Dominicains.<br><br>Guestrooms and suites are air-conditioned and decorated with brocades and antique furniture<br>Most rooms overlook the canal, and all are en suite with free WiFi internet access.<br><br>The restaurant, A l’Echevin, serves traditional and regional gourmet cuisine using regional produce<br>In the summer months, guests are invited to eat on the terrace by the river.<br><br>The reception desk at Hostellerie Le Maréchal is open 24 hours a day and free newspapers are available in the lobby area.<br><br>The hotel is located 1.4 km from Colmar Train Station and public parking can be found in the surrounding area."
Colmar,48.08601523,7.35729933,Kyriad Colmar Centre Unterlinden,8.2,https://www.booking.com/hotel/fr/kyriad-colmar-cita-c-administrative.en-gb.html,"Situated 650 metres from the centre of Colmar in the heart of Alsace, this hotel offers free WiFi access and a lounge area<br>The Exhibition Park is just 1 km away.<br><br>With flat-screen TVs, satellite channels, all spacious rooms at Kyriad Colmar Centre Unterlinden feature a modern decor and a welcome tray<br>All en suite bathrooms are equipped with hairdryers.<br><br>Every morning a buffet-style breakfast is served and meal trays can be requested.<br><br>On-site parking is free of charge subject to availability and the Colmar Train Station is 2 km away<br>Strasbourg is a 1-hour drive away and the Colmar Airport is 3 km from the hotel."
Colmar,48.07641681,7.35935189,Hotel Saint-Martin,8.3,https://www.booking.com/hotel/fr/hotelsaintmartin.en-gb.html,"Located in the heart of Colmar’s Old Town, close to the Petite Venise district and the famous Rue des Marchands, Saint-Martin offers rooms decorated in traditional Alsatian style.<br><br>All rooms have a flat-screen TV and a safe<br>They also include a private bathroom with a hairdryer, a bath or a shower.<br><br>You can enjoy relaxing in the hotel’s lounge and reading room<br>There is also a tourist information and free WiFi access.<br><br>Colmar Train Station is 1.2 km away<br>The nearest airport is Colmar Airport, 5 km from Saint-Martin."
Colmar,48.0762385,7.35644773,Hôtel Quatorze,8.2,https://www.booking.com/hotel/fr/quatorze.en-gb.html,"Hotel Quatorze is in a design hotel in the centre of Colmar<br>It offers free WiFi access and guests will have free and private spa access for 1 hour to the sauna and hammam.<br><br>Some rooms have a spa bath.<br><br>Bar Quatorze offers a large selection of regional wines and champagnes<br>Guests are invited to participate in wine tastings.<br><br>Quatorze is 650 metres from Unterlinden Museum, which is housed in a 13th century Dominican convent and home to the Isenheim Altarpiece by Matthias Grünewald."
Colmar,48.112478,7.36766875,B&B HOTEL Colmar Lumière,7.7,https://www.booking.com/hotel/fr/roi-soleil.en-gb.html,"This hotel is located in the North of Colmar, 5 km from the city centre<br>It offers air conditioning, free WiFi access and an all-you-can-eat buffet breakfast.<br><br>Each soundproofed room at the B&B HOTEL Colmar Lumière offers modern facilities including cable on a flat-screen TV<br>It also has private bathroom.<br><br>Soleil Colmar features a garden that guests can enjoy.<br><br>Free parking is provided at the Hôtel Roi Soleil, making it easy to explore Colmar and the surrounding Alsatian vineyards by car."
Colmar,48.10965199,7.36455202,Campanile Colmar - Parc des Expositions,7.4,https://www.booking.com/hotel/fr/campanile-colmar-aeroport.en-gb.html,"Located in front of the airport, this Campanile Colmar offers rooms with free WiFi and a restaurant<br>Colmar city centre is 4 km away.<br><br>With a garden view, each room at Campanile Colmar has a private bathroom with hairdryer, tea and coffee making facilities and an LCD TV<br>Guests can enjoy Canal+ and beIN SPORTS channels, both in the room and in the hotel lounge.<br><br>A buffet breakfast is served every morning and can also be taken on the hotel's terrace<br>A regional cuisine is proposed at the restaurant, which also features children's menus; breakfast price for children from 5 years old to 12 years is EUR 5.95 and Children from 13 years old to 17 years old is EUR 10.90.<br><br>With a 24-hour reception, Campanile Colmar also offers an equipped meeting room<br>For your convenience, free private parking is available on site."
Colmar,48.07705927,7.34933853,"The Originals City, Hôtel Colmar Gare",7.2,https://www.booking.com/hotel/fr/le-colbert.en-gb.html,"The Originals Access, Hôtel Colmar Gare is situated between the town centre of Colmar and the railway station in the beautiful Alsace region of France.<br><br>All guest rooms are comfortable, soundproofed and equipped with standard amenities including telephone and a TV with satellite channels<br>Swiss and German TV channels are also available.<br><br>The Originals Access, Hôtel Colmar Gare also has a pleasant dining area where a delicious breakfast is served<br>Also, there is a 24-hour reception hosted by a multilingual staff (French, English and German).<br><br>In the surrounding area guests can enjoy the many alpine ski trails and the beauty of Vosges that are located less than an hour from the hotel."
Colmar,48.07859549,7.35552706,Relais & Châteaux La Maison Des Têtes,9.0,https://www.booking.com/hotel/fr/la-maison-des-tetes.en-gb.html,"La Maison Des Têtes is located in the historic Alsatian town of Colmar<br>It has spacious air-conditioned rooms, each with a TV, private bathroom and free WiFi.<br><br>This classic 17th century Colmar building has a restaurant serving traditional cuisine and regional specialties.<br><br>Guests of the Maison Des Têtes can relax on the hotel’s shaded patio and enjoy a drink in the lounge.<br><br>Unterlinden Musuem is 400 metres from the property, while Colmar Christmas Market - Place Jeanne d'Arc is 550 metres away."
Colmar,48.0810608,7.35717729,Mercure Colmar Centre Unterlinden,8.1,https://www.booking.com/hotel/fr/colmar-centre-unterlinden.en-gb.html,"This Mercure offers air-conditioned, soundproofed guest rooms and suites with satellite TV and free WiFi, in central Colmar, a 2-minute walk from the Unterlinden and a 13-minute walk from Petite Venise.<br><br>The Mercure Colmar Centre Unterlinden serves a full buffet breakfast every morning, that can be enjoyed in the comfort of your room<br>The bar, Les Cepages offers a large selection of Alsatian wines and snacks.<br><br>You can relax on the outdoor terrace, and read the daily newspapers provided by the hotel Mercure Colmar<br>The reception is open 24-hour, and laundry facilities are available.<br><br>A fitness centre, a sauna and a sensory shower are available at Mercure Colmar Centre Unterlinden.<br><br>Colmar TGV train station is situated 2km from the hotel<br>The Alsace wineries and picturesque villages are in the surrounding areas from the Mercure<br> A private covered parking accessible by an elevator."
Chateau-du-Haut-Koenigsbourg,48.07969759,7.35236159,ibis Budget Colmar Centre Gare,7.0,https://www.booking.com/hotel/fr/ibis-budget-colmar-centre-ville.en-gb.html,"Ibis budget Colmar Centre Ville is set in the Colmar Centre Ville district in Colmar, 300 metres from House of the Heads and 600 metres from Saint-Martin Collegiate Church.<br><br>The rooms have a TV with satellite channels.<br><br>Colmar Expo is 2.5 km from ibis budget Colmar Centre Ville, while Theater Colmar is 200 metres from the property<br>The nearest airport is Basel Airport, 55 km from the property."
Colmar,48.079198,7.363507,ibis Colmar Centre,7.9,https://www.booking.com/hotel/fr/ibis-colmar-centre.en-gb.html,"Located in Colmar, ibis Colmar Centre is 550 metres from Colmar Tourism Office and is 1.7 km from Colmar Train Station<br>This hotel offers free WiFi access.<br><br>All rooms are air-conditioned and feature a desk, a flat-screen TV and a fan<br>The bathroom is fitted with a shower, a hairdryer and free toiletries.<br><br>A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day<br>Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away<br>Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00<br>An on-site restaurant is also available.<br><br>This property is 500 metres from Saint-Martin Collegiate Church and 600 metres from House of the Heads<br>The reception is open 24 hours a day<br>Colmar Christmas Market is 350 meters away."
Colmar,48.08405233,7.36607082,Logis Hôtel Beauséjour Colmar,7.8,https://www.booking.com/hotel/fr/beausejourcolmar.en-gb.html,"Just a short walk from the historic centre of Colmar sits the charming family-run Hotel Logis Hôtel Beauséjour Colmar<br>It features personalised guestrooms and a restaurant with a view of the summer garden.<br><br>All rooms are equipped with a flat-screen TV, free WiFi access and they are serviced by a lift<br>The Charm Rooms offer Provençal furniture and the Privilege Rooms are decorated with blue and red furniture<br>Each room has a private bathroom.<br><br>Enjoy traditional and regional cuisine in the candlelit dining room or in the garden during the warmer months<br>The hotel also serves a daily breakfast.<br><br>The Keller-family spirit has ensured quality accommodation since 1913<br>From this privileged location, you can be in the town centre in just 8 minutes by foot to discover the areas rich cultural history.<br><br>Also, near the Hotel Logis Hôtel Beauséjour Colmar are the areas famous Christmas markets where you can discover the tastes and spirit of this famous region."
Colmar,48.076817,7.355199,Ibis Styles Colmar Centre,8.4,https://www.booking.com/hotel/fr/all-seasons.en-gb.html,"The Ibis Styles Colmar Centre hotel is set an 18th-century brewery in the historic centre, just 200 metres from the Gothic St Martin's Church<br>It has a 24-hour reception.<br><br>The guest rooms are equipped with a flat-screen TV and free Wi-Fi access, and are decorated in a modern style<br>Each room has a private bathroom that is fitted with a shower.<br><br>Breakfast is prepared every morning, and the hotel also has a bar on site.<br><br>The hotel is situated just 600 metres from the Unterlinden museum, a 10-minute walk from the train station and 4 km from the Exhibition Centre<br>You can also travel to the surrounding vineyards of the Alsace region."
Colmar,48.09630283,7.36164164,B&B HOTEL Colmar Expo,8.0,https://www.booking.com/hotel/fr/b-amp-b-colmar-expo.en-gb.html,"Featuring free WiFi throughout the property, B&B HOTEL Colmar Expo offers accommodation in Colmar, 10 km from Kaysersberg<br> Free private parking is available on site.<br><br>Each room at this hotel is air conditioned and is equipped with a flat-screen TV with cable channels<br>The rooms are fitted with a private bathroom.<br><br>You will find a 24-hour front desk at the property.<br><br>Colmar Expo is opposite the B&B HOTEL Colmar Expo, while House of the Heads is 3 km away<br>EuroAirport Basel-Mulhouse-Freiburg is 61 km from the property<br>Charging stations for electric cars are available at this property."
Colmar,48.08151469,7.35728122,Hotel Primo Colmar Centre,6.8,https://www.booking.com/hotel/fr/primo-colmar.en-gb.html," Hotel Primo Colmar Centre is located at the centre of Colmar, just 300 metres from the Unterlinden Museum and the Christmas market, and 5 minutes' drive from Colmar Expo and the Bartholdi's Statue of Liberty<br>It offers free WiFi access.<br><br>The contemporary rooms feature a private bathroom and a TV.<br><br>A breakfast buffet is served daily at the Hotel Primo Colmar Centre<br>The hotel also provides a 24-hour reception.<br><br>Public parking is available in front of the Hotel Primo Colmar Centre at an extra cost<br>It is just 1.7 km from Colmar Train Station<br>You can also travel the 15-minute drive to the famous vineyards on the Alsace Wine Route."
Annecy,45.897015,6.131543,Le Pélican,8.8,https://www.booking.com/hotel/fr/le-pelican-annecy1.en-gb.html,"Situated in Annecy, 37 km from Rochexpo, Le Pélican features accommodation with a seasonal outdoor swimming pool, private parking, a terrace and a restaurant<br>With free WiFi, this 4-star hotel offers room service and a 24-hour front desk<br>Guests can make use of a bar.<br><br>The hotel will provide guests with air-conditioned rooms offering a desk, a coffee machine, a fridge, a safety deposit box, a flat-screen TV and a private bathroom with a shower<br>All rooms have a wardrobe.<br><br>Breakfast is available each morning, and includes buffet, continental and gluten-free options.<br><br>Bourget Lake is 38 km from Le Pélican, while Stade de Genève is 43 km from the property<br>The nearest airport is Chambéry-Savoie Airport, 43 km from the accommodation."
Grenoble,45.19035711,5.72733097,Hôtel de l'Europe Grenoble hyper-centre,8.2,https://www.booking.com/hotel/fr/de-l-europe-grenoble.en-gb.html,"Hôtel de l'Europe Grenoble hyper-centre is located in the heart of Grenoble and is the oldest hotel in the city<br>It is set in a 17th-century building<br>Free WiFi is provided.<br><br>All rooms are air-conditioned and soundproofed<br>They come with a flat-screen TV with Bein Sports, Canal+ and Eurosport satellite channels<br>Some rooms also feature a balcony with views of the city.<br><br>Hôtel de l'Europe Grenoble hyper-centre offers a daily continental breakfast, which can also be served in the guest room upon request.<br><br>Hôtel de l'Europe Grenoble hyper-centre is 350 metres from the cable car that goes up to the Bastille<br>Grenoble train station is 1 km away, or a 5-minute journey by tram<br>Public parking is available nearby."
Annecy,45.88008995,6.09713048,Ace Hotel Annecy,8.1,https://www.booking.com/hotel/fr/ace-annecy.en-gb.html,"Offering a 24-hour front desk, Ace Hotel Annecy is located in Seynod<br>Free WiFi access is available in public areas and the rooms<br>The property is within 5 km from Lake Annecy and Annecy’s city centre.<br><br>Each room here will provide you with a TV, air conditioning and satellite channels<br>Featuring a shower, the private bathroom also comes with a hairdryer and free toiletries<br>Extras include a desk and a wardrobe.<br><br>At Ace Hotel Annecy you will find vending machines and a dining room where a breakfast is served each morning<br>The hotel is in a shopping area and a variety of restaurants can be found within 300 metres.<br><br>Facilities offered at the property include a shared lounge<br>An array of activities can be enjoyed on site or in the surroundings, including skiing, golfing and cycling<br>Lac d’Annecy Golf Course is a 25-minute drive from the hotel.<br><br>Free parking is available on site<br>Annecy Train Station is 3.4 km away<br>Public transit to the city centre of Annecy is just 100 metres away, and operates Mon-Sat."
Annecy,45.90374699,6.14469409,Impérial Palace,8.7,https://www.booking.com/hotel/fr/imperial-palace.en-gb.html,"Located in the heart of the French Alps, Impérial Palace is a 4-star hotel is on the edge of Lake Annecy, 1.6 km from Annecy's centre<br>It offers air-conditioned accommodation, a spa and a casino<br>Free WiFi is provided.<br><br>Each guest room at L'Imperial Palace has a minibar and a flat-screen TV with satellite channels<br>Most rooms also have a balcony with a view of the lake and surrounding mountains or park<br>A courtesy tray with tea is available in each room.<br><br>The hotel’s gastronomic restaurant, La Voile, provides traditional French cuisine<br>Meals are served on a shaded terrace overlooking the lake<br>L'Impérial Palace also has a a more casual restaurant called La Brasserie, a bar, and a lounge where guests can enjoy homemade pastries, snacks and a full buffet breakfast.<br><br>The onsite 600 m² spa includes a swimming pool, an experience shower, a sauna, a hammam, an ice fountain, a spa bath and private treatment rooms<br>Impérial Palace offers also offers a business centre.<br><br>Free parking is available on site<br>Charging stations for electric cars are available at this property<br>Geneva International Airport is 40 km away and Annecy Train Station is 1.5 km from the hotel<br>Annecy Château is 2 km away."
Annecy,45.89998968,6.11575842,Best Western Hôtel International,8.1,https://www.booking.com/hotel/fr/best-western-international.en-gb.html,"Featuring a fitness centre, Best Western Hôtel International is situated at the entrance of Annecy, 2 km from Annecy Lake and city centre<br>It offers a 24-hour front desk service, an onsite restaurant and a bar<br>It is 500 metres from the train station and a 4-minute drive to motorway A41.<br><br>Each soundproofed room at the Best Western Hôtel International is air-conditioned<br>They are equipped with a flat-screen TV with satellite channels, tea and coffee making facilities, free WiFi access and a private bathroom.<br><br>A buffet breakfast is available in the hotel dining room.<br><br>Guests can explore the town, which is only a few minutes' walk from the Old Town, Annecy Cathedral and Château d'Annecy.<br><br>Featuring a fitness centre and a wellness area with sauna and steam room,<br><br>GChevêne car park is available 200 metres from the hotel and indoor car park of 9 places is available upon reservation."
Annecy,45.89714929,6.12265885,Icône Hôtel - Annecy,7.7,https://www.booking.com/hotel/fr/ica-ne.en-gb.html,"Located in Annecy city centre, Icône Hôtel- Annecy offers a shared lounge, luggage storage and free WiFi<br>It is a 10-minunte walk from Lake Annecy and La Clusaz Ski Station is 33 km away.<br><br>The rooms feature a city view, a flat-screen TV and a bathroom with a bath or shower<br>They also offer a desk, a wardrobe and free toiletries<br>Breakfast in room is available at an extra cost.<br><br>Restaurants and shops can be found within 1 km<br>Annecy train station is 650 metres away<br>Geneva International Airport is a 40-minute drive from the property."
Annecy,45.9061192,6.15546584,Hôtel Les Muses,7.7,https://www.booking.com/hotel/fr/marina-bay-hotels.en-gb.html,"Located in Annecy Le Vieux in the French Alps, Hôtel Les Muses is composed of 2 buildings with rooms that overlook Lake Annecy or Mont Veyrier.<br><br>Each room at Hôtel Les Muses is equipped with free WiFi access, a flat-screen TV with cable channels and a private bathroom<br>Some rooms feature a terrace and air conditioning.<br><br>A breakfast buffet is served daily<br>Activities in the surroundings include hiking and water-skiing<br>The Lake of Annecy is 50 metres away, and the lake's beach is 250 metres from the property.<br><br>Free private parking is available on site<br>Hôtel Les Muses's multilingual staff can provide local tourist information."
Annecy,45.90163038,6.12292528,Hôtel des Alpes,8.5,https://www.booking.com/hotel/fr/hotel-des-alpes.en-gb.html,"The Hôtel des Alpes offers 2-star accommodation a 10-minute walk from Lake Annecy and 100 meters away from the train station<br>The old city, shops and restaurants are within walking distance.<br><br>All units in the hotel are equipped with a flat-screen TV with satellite channels and a desk<br>The private bathrooms come with a hairdryer and free toiletries<br>The hotel has no lift but hotel staff is happy to help guests with their luggage if needed.<br><br>A continental breakfast is available every morning at Hôtel des Alpes<br>Guests can enjoy the onsite bar.<br><br>The nearest airport is Chambéry-Savoie Airport, 48 km from the property<br>Public parking is available nearby<br>It is free from 19:00 to 08:00 and at extra charge during the rest of the day."
Annecy,45.90218661,6.12380505,Allobroges Park Hôtel,8.8,https://www.booking.com/hotel/fr/tiallobroges.en-gb.html,"Set in Annecy City Centre, this 3-star hotel is located a 10-minute walk from Annecy Chateau<br>It has a 24-hour reception and offers free WiFi access.<br><br>All guest room are soundproofed and air-conditioned<br>They offer work desk and an LCD TV<br>Some rooms feature exposed beams<br>The private bathrooms are fitted with a hairdryer and free toiletries.<br><br>The onsite bar is open 24/7 and there is a terrace open during summer.<br><br>Lake Annecy is a 10-minute walk from Allobroges Hotel<br>Private Parking is available upon prior reservation only and subject to availability<br>Annecy Train Station is 260 metres away."
Annecy,45.90034806,6.1223942,Best Western Plus Hotel Carlton Annecy,8.4,https://www.booking.com/hotel/fr/bestwesterncarlton.en-gb.html,"Best Western Carlton Annecy is located in central Annecy at the medieval town's gates<br>Lake Annecy is a 10-minute walk away.<br><br>All guest rooms are soundproofed and air-conditioned and feature a flat-screen TV, a desk and a coffee machine<br>Every room has a private bathroom while some rooms offer a mountain view.<br><br>Guests can relax with a drink in the hotel bar during the evenings<br>The hotel’s buffet breakfast can be served in the comfort of your room or in the dining room.<br><br>A private garage is available upon prior reservation and for an additional fee<br>The Best Western Carlton Annecy is situated 200 metres from the train station, bus stop and taxi rank."
Annecy,45.90760295,6.10762596,Ibis Annecy - Cran-Gevrier,7.3,https://www.booking.com/hotel/fr/hotel-balladins-annecy-superior.en-gb.html,Ibis Annecy - Cran-Gevrier is a 5-minute drive to the centre of Annecy and its lake<br>It offers comfortable and affordable rooms perfect for a short stay or stopover in the area.<br><br>Guestrooms are modern and equipped with en suite facilities<br>Wi-Fi internet access is available in the entire hotel and is free of charge.<br><br>At Ibis Annecy - Cran-Gevrier you are welcome 24 hours a day<br>All public and private spaces are non-smoking and parking is available onsite for an additional charge.
Annecy,45.905699,6.151953,Rivage Hôtel & Spa Annecy,8.9,https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.en-gb.html,"Featuring 4-star accommodation, Rivage Hôtel & Spa Annecy is set in Annecy, 2.1 km from Palais de l Ile and 2.2 km from Chateau d'Annecy<br>The property is close to several noted attractions, around 1.7 km from Bridge of Love and around 1.8 km from Bonlieu Performing Arts Centre<br>The property is close to popular attractions like Annecy School of Art, Annecy Town Hall and Annecy Court House.<br><br>All guest rooms in the hotel are equipped with a flat-screen TV<br>The rooms come with air conditioning, and selected rooms also offer a balcony.<br><br>A buffet breakfast is served every morning at the property<br>The hotel features a restaurant open for lunch and diner with a terrace facing the Lake of Annecy.<br><br>The property boasts an indoor swimming pool, with sauna, hammam, hot tub and fitness room with free access<br>Spa massages and yoga session are available at an extra cost.<br><br>Guests can find 2 private parking on site (indoor and outdoor) available at an extra cost.<br><br>Non-stop information is available at the reception, where staff speak English and French.<br><br>Annecy Court House is 2 km from Rivage Hôtel & Spa Annecy, while Church of St<br>Francis is 2.1 km from the property<br>Chambéry-Savoie Airport is 37 km away."
Annecy,45.90074937,6.10030085,Sure Hotel by Best Western Annecy,7.7,https://www.booking.com/hotel/fr/best-ha-tel-annecy.en-gb.html,"Sure Hotel by Best Western Annecy is located just 3.5 km from Annecy Lake and a 4-minute drive from Annecy city centre<br>It offers rooms with free WiFi access.<br><br>Each room is equipped with a flat-screen TV and has a private bathroom with a bath or shower.<br><br>A buffet breakfast is served daily<br>The restaurant serves traditional French dishes and offers a terrace.<br><br>There is also a bar and lounge area with a pool table, a pinball machine and table football, and a playground for children<br>Ironing facilities and a selection of board games are available at the reception upon request.<br><br>Guests can enjoy private access for 1 or 2 people to the sensory relaxation area upon reservation and at an additional cost<br>The space includes a balneo hot tub with massage jets and light therapy, a sauna, a video wall and a starry sky.<br><br>The region has many activities to offer, such as paragliding and rock-climbing<br>Free private parking is available on site."
Annecy,45.89789347,6.12520516,Hôtel du Château,8.5,https://www.booking.com/hotel/fr/du-chateau-annecy.en-gb.html,"Hotel du Chateau is a hotel situated at the foot of Annecy Castle<br>It has views over the old town<br>The reception offers free WiFi.<br><br>Guest rooms at the Hotel du Chateau are simply decorated<br>They are equipped with a private bathroom, a telephone and a TV.<br><br>Continental breakfast is served every morning<br>Guests can enjoy a drink or a packed lunch on the hotel’s panoramic terrace, where a microwave and kitchenware are made available.<br><br>Hotel du Chateau is just a 5-minute walk from Lake Annecy<br>The train station is only a 10-minute walk away."
Annecy,45.90303773,6.12265706,Novotel Annecy Centre Atria,7.8,https://www.booking.com/hotel/fr/annecy-centre-atria.en-gb.html,"Novotel Annecy Centre Atria is located in central Annecy, a 5-minute walk from the old town, the lake and the Château d'Annecy<br>It offers free WiFi and a 24-hour front desk.<br><br>All guest rooms are soundproofed and air-conditioned<br>They are equipped with a flat-screen TV with satellite channels including beIN Sports and Canal +<br>They offer a minibar and tea and coffee making facilities<br>They feature a seating area and the private bathrooms are fitted with a hairdryer and free toiletries.<br><br>Novotel Annecy Centre Atria offers a buffet breakfast<br>Various dining options including European and French dishes are available at The Craic, the in-house restaurant<br>Guests can also enjoy a drink and light snacks in the hotel bar.<br><br>Novotel Annecy Centre Atria also has an indoor play area and a library for children<br>Bike rental is available.<br><br>Annecy TGV Train Station is just 50 metres from the hotel and Lake Annecy is 1 km away<br>A private garage is available on site for an extra charge."
Annecy,45.90205968,6.12464726,Hôtel du Nord,8.4,https://www.booking.com/hotel/fr/hoteldunordannecy.en-gb.html,"Hotel du Nord, is located in the centre of Annecy and offers 2-star accommodation a few minutes from the lake, shops, bars, restaurants and train station<br>It offers 24/7 reception and free WiFi.<br><br>Guest rooms at the Hotel du Nord are all non-smoking and air-conditioned<br>They come with en suite facilities.<br><br>A continental breakfast is available every morning at Hôtel du Nord.<br><br>Speaking English, Spanish and French, staff will be happy to provide guests with practical advice on the area at the reception.<br><br>There is free overnight parking nearby<br>The nearest airport is Chambéry-Savoie Airport, 35 km from the property."
Annecy,45.89344692,6.08693406,greet hôtel Annecy Cran-Gevrier,7.6,https://www.booking.com/hotel/fr/greet-annecy.en-gb.html,"Hotel greet hôtel Annecy Cran-Gevrieris located in Cran-Gevrier, just 5 km form the centre of Annecy and from Lac d’Annecy<br>The hotel proposes free Wi-Fi internet access, a terrace and a garden.<br><br>The air-conditioned guest rooms at greet hôtel Annecy Cran-Gevrier feature a flat-screen TV with satellite channels<br>They include a wardrobe and a private bathroom with a shower<br>Some rooms have reduced mobility access.<br><br>A buffet-style breakfast is served every morning at igreet hôtel Annecy Cran-Gevrier and the hotel also has a 24-hour reception.<br><br>Free private parking is possible on site and exit 16 of the A41 motorway is a 5-minute drive away<br>The property is 5.6 km from Château d’Annecy, 40 km from Genève and 32 km from Aix-les-Bains."
Annecy,45.90122721,6.12507373,Atipik Hôtel,8.3,https://www.booking.com/hotel/fr/hotelalexandra.en-gb.html,"Situated 200 metres from the shores of Lake Annecy, Atipik Hôtel is at the entrance of the medieval old town and pedestrian shopping streets<br>It offers en suite rooms with free WiFi.<br><br>A flat-screen TV with international and TNT channels is provided in all rooms<br>Each has a private bathroom with a shower.<br><br>Enjoy a breakfast buffet as a way to start your day before heading out to visit the surrounding area.<br><br>Annecy TGV Train Station is 250 metres from Atipik Hôte."
Annecy,45.90026967,6.10310644,Campanile Annecy - Cran Gevrier,7.2,https://www.booking.com/hotel/fr/campanile-annecy.en-gb.html,"Campanile Annecy - Cran Gevrier is 3 km from the city center and the lake and Annecy train station and 5 km from Annecy-Methet airport.<br><br>It offers rooms with free Wi-Fi, a courtesy tray with an electric kettle and a private bathroom with a bath or shower and a hairdryer<br>Some rooms can accommodate people with reduced mobility<br>Free private parking is available.<br><br>Along the way in our beautiful region, come and discover the wonders of Haute Savoie:<br>Lake Annecy, Gorges du Fier, Le Château de Montrottier<br>Here, it's an ideal stopover before going up to the beautiful resorts of the Alps: La Clusaz, Le Grand Bornand, Chamonix <br>and 30 minutes away, escape to Geneva, the city of Calvin.<br><br>The on-site restaurant is open Monday to Thursday evening for dinner and Monday to Friday noon for lunch<br>It is closed from Friday evening to Sunday evening<br>It serves traditional and family cuisine.<br><br>Other facilities at Campanile Annecy include air conditioning, a terrace.<br> The pet supplement is 10 euros per pet per night."
Annecy,45.90249645,6.12611979,Hôtel Le Pré Carré,8.6,https://www.booking.com/hotel/fr/leprecarre.en-gb.html,"Le Pré Carré is a hotel located in the heart of Annecy, just 250 metres from Lake Annecy.<br><br>Guest rooms at Le Pré Carré are soundproofed and equipped with flat-screen TV and free Wi-Fi access<br>All rooms are serviced by a lift.<br><br>The hotel offers a buffet breakfast, which can be served in your room<br>Le Pré Carré also provides a business centre, a 24-hour reception and on-site parking."
Annecy,45.89819586,6.12748235,Hôtel du Palais de l'Isle,8.2,https://www.booking.com/hotel/fr/du-palais-de-l-isle-annecy.en-gb.html,"This hotel is located in the heart of Annency, a few steps from the castle<br>It offers individually-decorated rooms with views of the canals, the medieval castle or the town.<br><br>Each air-conditioned guest-room in the 18th-century building has satellite TV, WiFi internet access and a private bathroom.<br><br>The Palais de l’Isle serves a daily buffet breakfast and guests are invited to relax with a drink in the bar<br>Guests are also able to purchase snack jars.<br><br>The Hôtel du Palais de l'Isle is just a few minutes’ walk from Lake Annecy and the cathedral<br>The property offers discount in the 3 nearby public car parks."
